"","dir.dyad","actor","receiver","a.sex","r.sex","site1","site2","season1","season2","kinship","grooming","foodsharing","dist"
"4354","tiffany_bat2","tiffany","bat2","F","F","lake.bayano","zoo","lab","phd",0,NA,NA,2.60188348942669
"4355","tiffany_bat3","tiffany","bat3","F","F","lake.bayano","zoo","lab","phd",0,NA,NA,2.96523840287744
"4356","tiffany_bat4","tiffany","bat4","F","F","lake.bayano","zoo","lab","phd",0,NA,NA,1.82756458670129
"4357","tiffany_bat5","tiffany","bat5","F","M","lake.bayano","zoo","lab","phd",0,NA,NA,1.58190946466613
"4358","tiffany_bat6","tiffany","bat6","F","M","lake.bayano","zoo","lab","phd",0,NA,NA,2.54880763449016
"4359","tiffany_bat7","tiffany","bat7","F","M","lake.bayano","zoo","lab","phd",0,NA,NA,2.16139091572336
"4360","tiffany_bella","tiffany","bella","F","F","lake.bayano","zoo","lab","phd",0,NA,NA,1.49972383235338
"4361","tiffany_betty","tiffany","betty","F","F","lake.bayano","tole","lab","lab",0,0.000424908424908425,NA,2.59048222164966
"4362","tiffany_black-panther","tiffany","black-panther","F","M","lake.bayano","tole","lab","postdoc",0,NA,NA,2.44142438856977
"4363","tiffany_c","tiffany","c","F","F","lake.bayano","tole","lab","postdoc",0,NA,NA,2.50637688700915
"4364","tiffany_cat","tiffany","cat","F","F","lake.bayano","las.pavas","lab","postdoc",0,NA,NA,2.0376550614196
"4365","tiffany_cc","tiffany","cc","F","F","lake.bayano","tole","lab","postdoc",0,NA,NA,2.91233512955934
"4366","tiffany_ccc","tiffany","ccc","F","F","lake.bayano","tole","lab","postdoc",0,NA,NA,3.14807863669721
"4367","tiffany_ccs","tiffany","ccs","F","F","lake.bayano","tole","lab","postdoc",0,NA,NA,2.57680295515757
"4368","tiffany_cerce","tiffany","cerce","F","F","lake.bayano","zoo","lab","phd",0,NA,NA,1.98416771725299
"4369","tiffany_cerceson","tiffany","cerceson","F","M","lake.bayano","zoo","lab","phd",0,NA,NA,3.62751262225543
"4370","tiffany_cindy","tiffany","cindy","F","F","lake.bayano","tole","lab","lab",0,0.000428802588996764,NA,2.33904998944029
"4371","tiffany_cs","tiffany","cs","F","F","lake.bayano","tole","lab","postdoc",0,NA,NA,2.29695160223522
"4372","tiffany_d","tiffany","d","F","F","lake.bayano","tole","lab","lab",0,NA,NA,2.23850768803399
"4373","tiffany_dcd","tiffany","dcd","F","F","lake.bayano","tole","lab","postdoc",0,NA,NA,2.32879239562862
"4374","tiffany_dd","tiffany","dd","F","F","lake.bayano","tole","lab","postdoc",0,NA,NA,2.50620953920806
"4375","tiffany_ddld","tiffany","ddld","F","F","lake.bayano","tole","lab","postdoc",0,NA,NA,2.00781779598737
"4376","tiffany_eve","tiffany","eve","F","F","lake.bayano","las.pavas","lab","postdoc",0,NA,NA,3.01326025428026
"4377","tiffany_falcon","tiffany","falcon","F","M","lake.bayano","tole","lab","postdoc",0,NA,NA,2.16278248097695
"4378","tiffany_flapper","tiffany","flapper","F","M","lake.bayano","zoo","lab","phd",0,NA,NA,1.62490322704362
"4379","tiffany_fran","tiffany","fran","F","F","lake.bayano","tole","lab","lab",0,0.00186385836385836,NA,2.53033859370635
"4380","tiffany_gayle","tiffany","gayle","F","F","lake.bayano","tole","lab","lab",0,0.000669859514687101,NA,2.64999172359172
"4381","tiffany_gremlin","tiffany","gremlin","F","M","lake.bayano","zoo","lab","phd",0,NA,NA,1.88331248691097
"4382","tiffany_hera","tiffany","hera","F","F","lake.bayano","tole","lab","lab",0,0.00123959862946647,NA,2.8695454436071
"4383","tiffany_hilga","tiffany","hilga","F","F","lake.bayano","tole","lab","postdoc",0,NA,NA,2.03447532463437
"4384","tiffany_hulk","tiffany","hulk","F","M","lake.bayano","tole","lab","postdoc",0,NA,NA,2.13865520546049
"4385","tiffany_jenna-bat","tiffany","jenna-bat","F","M","lake.bayano","gamboa","lab","postdoc",0,NA,NA,2.48232169892444
"4386","tiffany_jupiter","tiffany","jupiter","F","F","lake.bayano","lake.bayano","lab","lab",NA,0.000318951519369056,NA,2.09698926935545
"4387","tiffany_kelly","tiffany","kelly","F","F","lake.bayano","lake.bayano","lab","lab",NA,0.00261256354393609,NA,1.39820960665805
"4388","tiffany_ldc","tiffany","ldc","F","M","lake.bayano","tole","lab","postdoc",0,NA,NA,4.52662898800154
"4389","tiffany_lds","tiffany","lds","F","M","lake.bayano","tole","lab","postdoc",0,NA,NA,2.50785782673218
"4390","tiffany_lsd","tiffany","lsd","F","F","lake.bayano","tole","lab","postdoc",0,NA,NA,2.39821253428654
"4391","tiffany_lucyson","tiffany","lucyson","F","M","lake.bayano","zoo","lab","phd",0,NA,NA,3.54777000539535
"4392","tiffany_mabel","tiffany","mabel","F","F","lake.bayano","tole","lab","lab",0,0.00164872556297946,NA,2.57009700181773
"4393","tiffany_marce","tiffany","marce","F","F","lake.bayano","zoo","lab","phd",0,NA,NA,2.13482787928781
"4394","tiffany_no-band","tiffany","no-band","F","F","lake.bayano","las.pavas","lab","postdoc",0,NA,NA,2.27169241136922
"4395","tiffany_ola","tiffany","ola","F","F","lake.bayano","las.pavas","lab","postdoc",0,NA,NA,3.01300614564276
"4396","tiffany_opal","tiffany","opal","F","F","lake.bayano","chorrera","lab","lab",0,0.000681423611111111,NA,1.95157270677483
"4397","tiffany_piper","tiffany","piper","F","F","lake.bayano","chorrera","lab","lab",0,0.00297433398310591,NA,1.87015340384347
"4398","tiffany_queen","tiffany","queen","F","F","lake.bayano","lake.bayano","lab","lab",NA,0.00211698482623593,NA,1.35155930298385
"4399","tiffany_r","tiffany","r","F","F","lake.bayano","tole","lab","postdoc",0,NA,NA,3.05760284022265
"4400","tiffany_rc","tiffany","rc","F","F","lake.bayano","tole","lab","postdoc",0,NA,NA,2.16773930839459
"4401","tiffany_rina","tiffany","rina","F","F","lake.bayano","chorrera","lab","lab",0,0.000466422466422466,NA,1.93051864535482
"4402","tiffany_s","tiffany","s","F","F","lake.bayano","tole","lab","postdoc",0,NA,NA,2.90786284542748
"4403","tiffany_sam6","tiffany","sam6","F",NA,"lake.bayano","chilibre","lab","postdoc",0,NA,NA,2.1938732986995
"4404","tiffany_sc","tiffany","sc","F","F","lake.bayano","tole","lab","postdoc",0,NA,NA,2.41505550143566
"4405","tiffany_scc","tiffany","scc","F","M","lake.bayano","tole","lab","postdoc",0,NA,NA,2.63594489256127
"4406","tiffany_scs","tiffany","scs","F","F","lake.bayano","tole","lab","lab",0,NA,NA,2.88660736737002
"4407","tiffany_sd","tiffany","sd","F","F","lake.bayano","tole","lab","postdoc",0,NA,NA,2.47641311545263
"4408","tiffany_shania","tiffany","shania","F","F","lake.bayano","lake.bayano","lab","lab",NA,0,NA,2.07822072110754
"4409","tiffany_sheldon","tiffany","sheldon","F","M","lake.bayano","zoo","lab","phd",0,NA,NA,2.0575825842268
"4410","tiffany_six","tiffany","six","F","M","lake.bayano","las.pavas","lab","postdoc",0,NA,NA,3.02036393865676
"4411","tiffany_snow","tiffany","snow","F","F","lake.bayano","zoo","lab","phd",0,NA,NA,2.46218945545244
"4412","tiffany_son-of-ola","tiffany","son-of-ola","F","M","lake.bayano","las.pavas","lab","postdoc",0,NA,NA,2.7524618956986
"4413","tiffany_speedster","tiffany","speedster","F","M","lake.bayano","zoo","lab","phd",0,NA,NA,1.77841731903246
"4414","tiffany_ss","tiffany","ss","F","F","lake.bayano","tole","lab","postdoc",0,NA,NA,2.29173792034193
"4415","tiffany_sss","tiffany","sss","F","F","lake.bayano","tole","lab","postdoc",0,NA,NA,2.20120203663983
"4416","tiffany_streblick","tiffany","streblick","F","M","lake.bayano","zoo","lab","phd",0,NA,NA,3.91586168568935
"4417","tiffany_vampison","tiffany","vampison","F","M","lake.bayano","zoo","lab","phd",0,NA,NA,2.20377456324772
"4418","tiffany_vixen","tiffany","vixen","F","F","lake.bayano","chorrera","lab","lab",0,0.000324286442405708,NA,1.52025824406603
"4419","tiffany_zaria","tiffany","zaria","F","F","lake.bayano","zoo","lab","phd",0,NA,NA,1.73940728288384
"4420","tiffany_zelda","tiffany","zelda","F","F","lake.bayano","chorrera","lab","lab",0,0.00107142857142857,NA,1.55669951007823
"4421","vampison_alicia","vampison","alicia","M","F","zoo","chorrera","phd","lab",0,NA,NA,2.04360110766201
"4422","vampison_bat2","vampison","bat2","M","F","zoo","zoo","phd","phd",NA,NA,NA,2.1645826048728
"4423","vampison_bat3","vampison","bat3","M","F","zoo","zoo","phd","phd",NA,NA,NA,2.11319809167891
"4424","vampison_bat4","vampison","bat4","M","F","zoo","zoo","phd","phd",NA,NA,NA,2.09118911324729
"4425","vampison_bat5","vampison","bat5","M","M","zoo","zoo","phd","phd",NA,NA,NA,2.31306654576056
"4426","vampison_bat6","vampison","bat6","M","M","zoo","zoo","phd","phd",NA,NA,NA,2.36489552892883
"4427","vampison_bat7","vampison","bat7","M","M","zoo","zoo","phd","phd",NA,NA,NA,2.21013018395343
"4428","vampison_bella","vampison","bella","M","F","zoo","zoo","phd","phd",NA,NA,NA,1.7687695896971
"4429","vampison_betty","vampison","betty","M","F","zoo","tole","phd","lab",0,NA,NA,2.56671290122879
"4430","vampison_black-panther","vampison","black-panther","M","M","zoo","tole","phd","postdoc",0,NA,NA,2.43681682423279
"4431","vampison_c","vampison","c","M","F","zoo","tole","phd","postdoc",0,NA,NA,3.27653730991614
"4432","vampison_cat","vampison","cat","M","F","zoo","las.pavas","phd","postdoc",0,NA,NA,1.78399680778957
"4433","vampison_cc","vampison","cc","M","F","zoo","tole","phd","postdoc",0,NA,NA,2.44026215715681
"4434","vampison_ccc","vampison","ccc","M","F","zoo","tole","phd","postdoc",0,NA,NA,2.49102605416975
"4435","vampison_ccs","vampison","ccs","M","F","zoo","tole","phd","postdoc",0,NA,NA,2.44652521915146
"4436","vampison_cerce","vampison","cerce","M","F","zoo","zoo","phd","phd",NA,NA,NA,1.59752653155552
"4437","vampison_cerceson","vampison","cerceson","M","M","zoo","zoo","phd","phd",NA,NA,NA,2.82544229485073
"4438","vampison_cindy","vampison","cindy","M","F","zoo","tole","phd","lab",0,NA,NA,2.46656618127461
"4439","vampison_cs","vampison","cs","M","F","zoo","tole","phd","postdoc",0,NA,NA,2.44066620332875
"4440","vampison_d","vampison","d","M","F","zoo","tole","phd","lab",0,NA,NA,2.49401812509065
"4441","vampison_dcd","vampison","dcd","M","F","zoo","tole","phd","postdoc",0,NA,NA,2.36633181552185
"4442","vampison_dd","vampison","dd","M","F","zoo","tole","phd","postdoc",0,NA,NA,2.82660380047177
"4443","vampison_ddld","vampison","ddld","M","F","zoo","tole","phd","postdoc",0,NA,NA,1.91856748283113
"4444","vampison_eve","vampison","eve","M","F","zoo","las.pavas","phd","postdoc",0,NA,NA,2.38785271272662
"4445","vampison_falcon","vampison","falcon","M","M","zoo","tole","phd","postdoc",0,NA,NA,2.47857692453813
"4446","vampison_flapper","vampison","flapper","M","M","zoo","zoo","phd","phd",NA,NA,NA,2.2128479876166
"4447","vampison_fran","vampison","fran","M","F","zoo","tole","phd","lab",0,NA,NA,3.25092421647514
"4448","vampison_gayle","vampison","gayle","M","F","zoo","tole","phd","lab",0,NA,NA,3.26743680891885
"4449","vampison_gremlin","vampison","gremlin","M","M","zoo","zoo","phd","phd",NA,NA,NA,1.92128318610959
"4450","vampison_hera","vampison","hera","M","F","zoo","tole","phd","lab",0,NA,NA,2.56526131823939
"4451","vampison_hilga","vampison","hilga","M","F","zoo","tole","phd","postdoc",0,NA,NA,2.64630490989548
"4452","vampison_hulk","vampison","hulk","M","M","zoo","tole","phd","postdoc",0,NA,NA,2.20806467226723
"4453","vampison_jenna-bat","vampison","jenna-bat","M","M","zoo","gamboa","phd","postdoc",0,NA,NA,2.29401351369482
"4454","vampison_jupiter","vampison","jupiter","M","F","zoo","lake.bayano","phd","lab",0,NA,NA,1.76310723796542
"4455","vampison_kelly","vampison","kelly","M","F","zoo","lake.bayano","phd","lab",0,NA,NA,2.49925889115488
"4456","vampison_ldc","vampison","ldc","M","M","zoo","tole","phd","postdoc",0,NA,NA,4.65540527429128
"4457","vampison_lds","vampison","lds","M","M","zoo","tole","phd","postdoc",0,NA,NA,2.39237455178941
"4458","vampison_lsd","vampison","lsd","M","F","zoo","tole","phd","postdoc",0,NA,NA,2.01143966150723
"4459","vampison_lucyson","vampison","lucyson","M","M","zoo","zoo","phd","phd",NA,NA,NA,2.80713218344834
"4460","vampison_mabel","vampison","mabel","M","F","zoo","tole","phd","lab",0,NA,NA,3.05153812323745
"4461","vampison_marce","vampison","marce","M","F","zoo","zoo","phd","phd",NA,NA,NA,1.67629918268932
"4462","vampison_no-band","vampison","no-band","M","F","zoo","las.pavas","phd","postdoc",0,NA,NA,2.5210308025859
"4463","vampison_ola","vampison","ola","M","F","zoo","las.pavas","phd","postdoc",0,NA,NA,2.58135279363669
"4464","vampison_opal","vampison","opal","M","F","zoo","chorrera","phd","lab",0,NA,NA,2.7749476699332
"4465","vampison_piper","vampison","piper","M","F","zoo","chorrera","phd","lab",0,NA,NA,2.75472043559247
"4466","vampison_queen","vampison","queen","M","F","zoo","lake.bayano","phd","lab",0,NA,NA,2.3826934257229
"4467","vampison_r","vampison","r","M","F","zoo","tole","phd","postdoc",0,NA,NA,3.62310243691172
"4468","vampison_rc","vampison","rc","M","F","zoo","tole","phd","postdoc",0,NA,NA,2.6913894207514
"4469","vampison_rina","vampison","rina","M","F","zoo","chorrera","phd","lab",0,NA,NA,2.58788337132956
"4470","vampison_s","vampison","s","M","F","zoo","tole","phd","postdoc",0,NA,NA,2.81849361862991
"4471","vampison_sam6","vampison","sam6","M",NA,"zoo","chilibre","phd","postdoc",0,NA,NA,2.29486614167634
"4472","vampison_sc","vampison","sc","M","F","zoo","tole","phd","postdoc",0,NA,NA,2.11371540451316
"4473","vampison_scc","vampison","scc","M","M","zoo","tole","phd","postdoc",0,NA,NA,2.67205036398021
"4474","vampison_scs","vampison","scs","M","F","zoo","tole","phd","lab",0,NA,NA,2.70235515361096
"4475","vampison_sd","vampison","sd","M","F","zoo","tole","phd","postdoc",0,NA,NA,2.5394025202325
"4476","vampison_shania","vampison","shania","M","F","zoo","lake.bayano","phd","lab",0,NA,NA,3.02656142825061
"4477","vampison_sheldon","vampison","sheldon","M","M","zoo","zoo","phd","phd",NA,NA,NA,1.50313738103901
"4478","vampison_six","vampison","six","M","M","zoo","las.pavas","phd","postdoc",0,NA,NA,2.41988873819765
"4479","vampison_snow","vampison","snow","M","F","zoo","zoo","phd","phd",NA,NA,NA,2.47075160826231
"4480","vampison_son-of-ola","vampison","son-of-ola","M","M","zoo","las.pavas","phd","postdoc",0,NA,NA,2.02519074375353
"4481","vampison_speedster","vampison","speedster","M","M","zoo","zoo","phd","phd",NA,NA,NA,1.72817259217142
"4482","vampison_ss","vampison","ss","M","F","zoo","tole","phd","postdoc",0,NA,NA,2.16628973511661
"4483","vampison_sss","vampison","sss","M","F","zoo","tole","phd","postdoc",0,NA,NA,2.23076705261203
"4484","vampison_streblick","vampison","streblick","M","M","zoo","zoo","phd","phd",NA,NA,NA,3.45365711185718
"4485","vampison_tiffany","vampison","tiffany","M","F","zoo","lake.bayano","phd","lab",0,NA,NA,2.20377456324772
"4486","vampison_vixen","vampison","vixen","M","F","zoo","chorrera","phd","lab",0,NA,NA,1.96590980693217
"4487","vampison_zaria","vampison","zaria","M","F","zoo","zoo","phd","phd",NA,NA,NA,1.64360566733876
"4488","vampison_zelda","vampison","zelda","M","F","zoo","chorrera","phd","lab",0,NA,NA,2.6166541924299
"4489","vixen_alicia","vixen","alicia","F","F","chorrera","chorrera","lab","lab",NA,0.0123655913978495,NA,1.06035712221052
"4490","vixen_bat2","vixen","bat2","F","F","chorrera","zoo","lab","phd",0,NA,NA,1.90636112177812
"4491","vixen_bat3","vixen","bat3","F","F","chorrera","zoo","lab","phd",0,NA,NA,2.6370414424019
"4492","vixen_bat4","vixen","bat4","F","F","chorrera","zoo","lab","phd",0,NA,NA,1.76436454362422
"4493","vixen_bat5","vixen","bat5","F","M","chorrera","zoo","lab","phd",0,NA,NA,1.23602236066624
"4494","vixen_bat6","vixen","bat6","F","M","chorrera","zoo","lab","phd",0,NA,NA,2.26216807579883
"4495","vixen_bat7","vixen","bat7","F","M","chorrera","zoo","lab","phd",0,NA,NA,1.68355759552547
"4496","vixen_bella","vixen","bella","F","F","chorrera","zoo","lab","phd",0,NA,NA,1.74166924341902
"4497","vixen_betty","vixen","betty","F","F","chorrera","tole","lab","lab",0,0.000143212278426286,NA,1.75444548552133
"4498","vixen_black-panther","vixen","black-panther","F","M","chorrera","tole","lab","postdoc",0,NA,NA,1.79069027601248
"4499","vixen_c","vixen","c","F","F","chorrera","tole","lab","postdoc",0,NA,NA,2.10654482082111
"4500","vixen_cat","vixen","cat","F","F","chorrera","las.pavas","lab","postdoc",0,NA,NA,1.69247820421734
"4501","vixen_cc","vixen","cc","F","F","chorrera","tole","lab","postdoc",0,NA,NA,2.26493724483727
"4502","vixen_ccc","vixen","ccc","F","F","chorrera","tole","lab","postdoc",0,NA,NA,2.5474673898464
"4503","vixen_ccs","vixen","ccs","F","F","chorrera","tole","lab","postdoc",0,NA,NA,1.61272806357761
"4504","vixen_cerce","vixen","cerce","F","F","chorrera","zoo","lab","phd",0,NA,NA,1.45246955420472
"4505","vixen_cerceson","vixen","cerceson","F","M","chorrera","zoo","lab","phd",0,NA,NA,3.64322571929937
"4506","vixen_cindy","vixen","cindy","F","F","chorrera","tole","lab","lab",0,0.000109016999260902,NA,1.63745999126283
"4507","vixen_cs","vixen","cs","F","F","chorrera","tole","lab","postdoc",0,NA,NA,1.4400326264015
"4508","vixen_d","vixen","d","F","F","chorrera","tole","lab","lab",0,NA,NA,1.4873140961268
"4509","vixen_dcd","vixen","dcd","F","F","chorrera","tole","lab","postdoc",0,NA,NA,1.48309222537879
"4510","vixen_dd","vixen","dd","F","F","chorrera","tole","lab","postdoc",0,NA,NA,1.99790075719911
"4511","vixen_ddld","vixen","ddld","F","F","chorrera","tole","lab","postdoc",0,NA,NA,1.74335211759826
"4512","vixen_eve","vixen","eve","F","F","chorrera","las.pavas","lab","postdoc",0,NA,NA,2.29364544442888
"4513","vixen_falcon","vixen","falcon","F","M","chorrera","tole","lab","postdoc",0,NA,NA,1.87120097141629
"4514","vixen_flapper","vixen","flapper","F","M","chorrera","zoo","lab","phd",0,NA,NA,1.80884456039718
"4515","vixen_fran","vixen","fran","F","F","chorrera","tole","lab","lab",0,5.7513460597161e-05,NA,2.0134193868264
"4516","vixen_gayle","vixen","gayle","F","F","chorrera","tole","lab","lab",0,0.000245402745402745,NA,2.17420683630044
"4517","vixen_gremlin","vixen","gremlin","F","M","chorrera","zoo","lab","phd",0,NA,NA,1.10293524959122
"4518","vixen_hera","vixen","hera","F","F","chorrera","tole","lab","lab",0,0.000454378219278882,NA,2.45616643307634
"4519","vixen_hilga","vixen","hilga","F","F","chorrera","tole","lab","postdoc",0,NA,NA,1.41751103067289
"4520","vixen_hulk","vixen","hulk","F","M","chorrera","tole","lab","postdoc",0,NA,NA,1.55685673075404
"4521","vixen_jenna-bat","vixen","jenna-bat","F","M","chorrera","gamboa","lab","postdoc",0,NA,NA,1.71743180372367
"4522","vixen_jupiter","vixen","jupiter","F","F","chorrera","lake.bayano","lab","lab",0,0.000682014699524427,NA,1.71705670377928
"4523","vixen_kelly","vixen","kelly","F","F","chorrera","lake.bayano","lab","lab",0,0.000554936896807721,NA,1.47304763078936
"4524","vixen_ldc","vixen","ldc","F","M","chorrera","tole","lab","postdoc",0,NA,NA,4.15451815620874
"4525","vixen_lds","vixen","lds","F","M","chorrera","tole","lab","postdoc",0,NA,NA,1.83499795921132
"4526","vixen_lsd","vixen","lsd","F","F","chorrera","tole","lab","postdoc",0,NA,NA,1.65704549257714
"4527","vixen_lucyson","vixen","lucyson","F","M","chorrera","zoo","lab","phd",0,NA,NA,3.04026743900729
