"bat1","bat2","dyad","kinship","site1","site2","season1","season2"
"ldc","shania","ldc_shania",0,"tole","lake.bayano","postdoc","lab"
"ldc","sheldon","ldc_sheldon",0,"tole","zoo","postdoc","phd"
"ldc","six","ldc_six",0,"tole","las.pavas","postdoc","postdoc"
"ldc","snow","ldc_snow",0,"tole","zoo","postdoc","phd"
"ldc","son-of-ola","ldc_son-of-ola",0,"tole","las.pavas","postdoc","postdoc"
"ldc","sonofzaria","ldc_sonofzaria",0,"tole","zoo","postdoc","phd"
"ldc","speedster","ldc_speedster",0,"tole","zoo","postdoc","phd"
"ldc","spiderman","ldc_spiderman",NA,"tole","tole","postdoc","postdoc"
"ldc","ss","ldc_ss",0.0618,"tole","tole","postdoc","postdoc"
"ldc","sss","ldc_sss",0,"tole","tole","postdoc","postdoc"
"ldc","streblick","ldc_streblick",0,"tole","zoo","postdoc","phd"
"ldc","tes","ldc_tes",0,"tole","las.pavas","postdoc","postdoc"
"ldc","thecount","ldc_thecount",0,"tole","zoo","postdoc","phd"
"ldc","tiffany","ldc_tiffany",0,"tole","lake.bayano","postdoc","lab"
"ldc","toast","ldc_toast",0,"tole","tole","postdoc","lab"
"ldc","una","ldc_una",0,"tole","las.pavas","postdoc","postdoc"
"ldc","vampirella","ldc_vampirella",0,"tole","zoo","postdoc","phd"
"ldc","vampison","ldc_vampison",0,"tole","zoo","postdoc","phd"
"ldc","veronica","ldc_veronica",0,"tole","zoo","postdoc","phd"
"ldc","vixen","ldc_vixen",0,"tole","chorrera","postdoc","lab"
"ldc","vlad","ldc_vlad",0,"tole","zoo","postdoc","phd"
"ldc","war-machine","ldc_war-machine",NA,"tole","tole","postdoc","postdoc"
"ldc","whimsey","ldc_whimsey",0,"tole","zoo","postdoc","phd"
"ldc","winona","ldc_winona",0,"tole","chorrera","postdoc","lab"
"ldc","zaria","ldc_zaria",0,"tole","zoo","postdoc","phd"
"ldc","zarison","ldc_zarison",0,"tole","zoo","postdoc","phd"
"ldc","zelda","ldc_zelda",0,"tole","chorrera","postdoc","lab"
"lds","alicia","alicia_lds",0,"tole","chorrera","postdoc","lab"
"lds","bat1","bat1_lds",0,"tole","zoo","postdoc","phd"
"lds","bat2","bat2_lds",0,"tole","zoo","postdoc","phd"
"lds","bat3","bat3_lds",0,"tole","zoo","postdoc","phd"
"lds","bat4","bat4_lds",0,"tole","zoo","postdoc","phd"
"lds","bat5","bat5_lds",0,"tole","zoo","postdoc","phd"
"lds","bat6","bat6_lds",0,"tole","zoo","postdoc","phd"
"lds","bat7","bat7_lds",0,"tole","zoo","postdoc","phd"
"lds","bella","bella_lds",0,"tole","zoo","postdoc","phd"
"lds","betty","betty_lds",0,"tole","tole","postdoc","lab"
"lds","black-panther","black-panther_lds",NA,"tole","tole","postdoc","postdoc"
"lds","c","c_lds",0.0161,"tole","tole","postdoc","postdoc"
"lds","captain-america","captain-america_lds",NA,"tole","tole","postdoc","postdoc"
"lds","cat","cat_lds",0,"tole","las.pavas","postdoc","postdoc"
"lds","cc","cc_lds",0.1204,"tole","tole","postdoc","postdoc"
"lds","ccc","ccc_lds",0.0194,"tole","tole","postdoc","postdoc"
"lds","ccs","ccs_lds",0.1247,"tole","tole","postdoc","postdoc"
"lds","cd","cd_lds",0.0518,"tole","tole","postdoc","postdoc"
"lds","cerce","cerce_lds",0,"tole","zoo","postdoc","phd"
"lds","cerceson","cerceson_lds",0,"tole","zoo","postdoc","phd"
"lds","cindy","cindy_lds",0,"tole","tole","postdoc","lab"
"lds","countess","countess_lds",0,"tole","zoo","postdoc","phd"
"lds","cs","cs_lds",0,"tole","tole","postdoc","postdoc"
"lds","csc","csc_lds",0.1162,"tole","tole","postdoc","postdoc"
"lds","d","d_lds",0,"tole","tole","postdoc","lab"
"lds","daredevil","daredevil_lds",NA,"tole","tole","postdoc","postdoc"
"lds","dcd","dcd_lds",0,"tole","tole","postdoc","postdoc"
"lds","dd","dd_lds",0.0324,"tole","tole","postdoc","postdoc"
"lds","ddd","ddd_lds",0,"tole","las.pavas","postdoc","postdoc"
"lds","ddld","ddld_lds",0,"tole","tole","postdoc","postdoc"
"lds","desi","desi_lds",0,"tole","zoo","postdoc","phd"
"lds","dos","dos_lds",0,"tole","las.pavas","postdoc","postdoc"
"lds","dr","dr_lds",0.0836,"tole","tole","postdoc","postdoc"
"lds","dr-strange","dr-strange_lds",NA,"tole","tole","postdoc","postdoc"
"lds","ds","ds_lds",0,"tole","tole","postdoc","postdoc"
"lds","esther","esther_lds",0,"tole","tole","postdoc","lab"
"lds","eve","eve_lds",0,"tole","las.pavas","postdoc","postdoc"
"lds","falcon","falcon_lds",NA,"tole","tole","postdoc","postdoc"
"lds","flapper","flapper_lds",0,"tole","zoo","postdoc","phd"
"lds","fran","fran_lds",0,"tole","tole","postdoc","lab"
"lds","fuschia","fuschia_lds",0,"tole","zoo","postdoc","phd"
"lds","gayle","gayle_lds",0,"tole","tole","postdoc","lab"
"lds","gelfing","gelfing_lds",0,"tole","zoo","postdoc","phd"
"lds","green-arrow","green-arrow_lds",NA,"tole","tole","postdoc","postdoc"
"lds","gremlin","gremlin_lds",0,"tole","zoo","postdoc","phd"
"lds","helsing","helsing_lds",0,"tole","zoo","postdoc","phd"
"lds","hera","hera_lds",0,"tole","tole","postdoc","lab"
"lds","hilga","hilga_lds",0,"tole","tole","postdoc","postdoc"
"lds","houdini","houdini_lds",0,"tole","zoo","postdoc","phd"
"lds","hulk","hulk_lds",NA,"tole","tole","postdoc","postdoc"
"lds","irma","irma_lds",0,"tole","lake.bayano","postdoc","lab"
"lds","iron-man","iron-man_lds",NA,"tole","tole","postdoc","postdoc"
"lds","ivy","ivy_lds",0,"tole","las.pavas","postdoc","postdoc"
"lds","jenna-bat","jenna-bat_lds",0,"tole","gamboa","postdoc","postdoc"
"lds","jupiter","jupiter_lds",0,"tole","lake.bayano","postdoc","lab"
"lds","kelly","kelly_lds",0,"tole","lake.bayano","postdoc","lab"
"lds","ldc","ldc_lds",0.0048,"tole","tole","postdoc","postdoc"
"lds","lilith","lds_lilith",0,"tole","lake.bayano","postdoc","lab"
"lds","lily","lds_lily",0,"tole","zoo","postdoc","phd"
"lds","lilyson","lds_lilyson",0,"tole","zoo","postdoc","phd"
"lds","lsd","lds_lsd",0,"tole","tole","postdoc","postdoc"
"lds","lucy","lds_lucy",0,"tole","zoo","postdoc","phd"
"lds","lucyson","lds_lucyson",0,"tole","zoo","postdoc","phd"
"lds","mabel","lds_mabel",0,"tole","tole","postdoc","lab"
"lds","marce","lds_marce",0,"tole","zoo","postdoc","phd"
"lds","maribelo","lds_maribelo",0,"tole","zoo","postdoc","phd"
"lds","mina","lds_mina",0,"tole","zoo","postdoc","phd"
"lds","mya","lds_mya",0,"tole","zoo","postdoc","phd"
"lds","no-band","lds_no-band",0,"tole","las.pavas","postdoc","postdoc"
"lds","ola","lds_ola",0,"tole","las.pavas","postdoc","postdoc"
"lds","opal","lds_opal",0,"tole","chorrera","postdoc","lab"
"lds","piper","lds_piper",0,"tole","chorrera","postdoc","lab"
"lds","pixus","lds_pixus",0,"tole","zoo","postdoc","phd"
"lds","queen","lds_queen",0,"tole","lake.bayano","postdoc","lab"
"lds","r","lds_r",0.5,"tole","tole","postdoc","postdoc"
"lds","rc","lds_rc",0,"tole","tole","postdoc","postdoc"
"lds","rina","lds_rina",0,"tole","chorrera","postdoc","lab"
"lds","s","lds_s",0.0491,"tole","tole","postdoc","postdoc"
"lds","sam1","lds_sam1",0,"tole","chilibre","postdoc","postdoc"
"lds","sam2","lds_sam2",0,"tole","chilibre","postdoc","postdoc"
"lds","sam5","lds_sam5",0,"tole","chilibre","postdoc","postdoc"
"lds","sam6","lds_sam6",0,"tole","chilibre","postdoc","postdoc"
"lds","sam7","lds_sam7",0,"tole","chilibre","postdoc","postdoc"
"lds","sc","lds_sc",0,"tole","tole","postdoc","postdoc"
"lds","scc","lds_scc",NA,"tole","tole","postdoc","postdoc"
"lds","scs","lds_scs",0,"tole","tole","postdoc","lab"
"lds","sd","lds_sd",0.0951,"tole","tole","postdoc","postdoc"
"lds","shania","lds_shania",0,"tole","lake.bayano","postdoc","lab"
"lds","sheldon","lds_sheldon",0,"tole","zoo","postdoc","phd"
"lds","six","lds_six",0,"tole","las.pavas","postdoc","postdoc"
"lds","snow","lds_snow",0,"tole","zoo","postdoc","phd"
"lds","son-of-ola","lds_son-of-ola",0,"tole","las.pavas","postdoc","postdoc"
"lds","sonofzaria","lds_sonofzaria",0,"tole","zoo","postdoc","phd"
"lds","speedster","lds_speedster",0,"tole","zoo","postdoc","phd"
"lds","spiderman","lds_spiderman",NA,"tole","tole","postdoc","postdoc"
"lds","ss","lds_ss",0.0988,"tole","tole","postdoc","postdoc"
"lds","sss","lds_sss",0,"tole","tole","postdoc","postdoc"
"lds","streblick","lds_streblick",0,"tole","zoo","postdoc","phd"
"lds","tes","lds_tes",0,"tole","las.pavas","postdoc","postdoc"
"lds","thecount","lds_thecount",0,"tole","zoo","postdoc","phd"
"lds","tiffany","lds_tiffany",0,"tole","lake.bayano","postdoc","lab"
"lds","toast","lds_toast",0,"tole","tole","postdoc","lab"
"lds","una","lds_una",0,"tole","las.pavas","postdoc","postdoc"
"lds","vampirella","lds_vampirella",0,"tole","zoo","postdoc","phd"
"lds","vampison","lds_vampison",0,"tole","zoo","postdoc","phd"
"lds","veronica","lds_veronica",0,"tole","zoo","postdoc","phd"
"lds","vixen","lds_vixen",0,"tole","chorrera","postdoc","lab"
"lds","vlad","lds_vlad",0,"tole","zoo","postdoc","phd"
"lds","war-machine","lds_war-machine",NA,"tole","tole","postdoc","postdoc"
"lds","whimsey","lds_whimsey",0,"tole","zoo","postdoc","phd"
"lds","winona","lds_winona",0,"tole","chorrera","postdoc","lab"
"lds","zaria","lds_zaria",0,"tole","zoo","postdoc","phd"
"lds","zarison","lds_zarison",0,"tole","zoo","postdoc","phd"
"lds","zelda","lds_zelda",0,"tole","chorrera","postdoc","lab"
"lilith","alicia","alicia_lilith",0,"lake.bayano","chorrera","lab","lab"
"lilith","bat1","bat1_lilith",0,"lake.bayano","zoo","lab","phd"
"lilith","bat2","bat2_lilith",0,"lake.bayano","zoo","lab","phd"
"lilith","bat3","bat3_lilith",0,"lake.bayano","zoo","lab","phd"
"lilith","bat4","bat4_lilith",0,"lake.bayano","zoo","lab","phd"
"lilith","bat5","bat5_lilith",0,"lake.bayano","zoo","lab","phd"
"lilith","bat6","bat6_lilith",0,"lake.bayano","zoo","lab","phd"
"lilith","bat7","bat7_lilith",0,"lake.bayano","zoo","lab","phd"
"lilith","bella","bella_lilith",0,"lake.bayano","zoo","lab","phd"
"lilith","betty","betty_lilith",0,"lake.bayano","tole","lab","lab"
"lilith","black-panther","black-panther_lilith",0,"lake.bayano","tole","lab","postdoc"
"lilith","c","c_lilith",0,"lake.bayano","tole","lab","postdoc"
"lilith","captain-america","captain-america_lilith",0,"lake.bayano","tole","lab","postdoc"
"lilith","cat","cat_lilith",0,"lake.bayano","las.pavas","lab","postdoc"
"lilith","cc","cc_lilith",0,"lake.bayano","tole","lab","postdoc"
"lilith","ccc","ccc_lilith",0,"lake.bayano","tole","lab","postdoc"
"lilith","ccs","ccs_lilith",0,"lake.bayano","tole","lab","postdoc"
"lilith","cd","cd_lilith",0,"lake.bayano","tole","lab","postdoc"
"lilith","cerce","cerce_lilith",0,"lake.bayano","zoo","lab","phd"
"lilith","cerceson","cerceson_lilith",0,"lake.bayano","zoo","lab","phd"
"lilith","cindy","cindy_lilith",0,"lake.bayano","tole","lab","lab"
"lilith","countess","countess_lilith",0,"lake.bayano","zoo","lab","phd"
"lilith","cs","cs_lilith",0,"lake.bayano","tole","lab","postdoc"
"lilith","csc","csc_lilith",0,"lake.bayano","tole","lab","postdoc"
"lilith","d","d_lilith",0,"lake.bayano","tole","lab","lab"
"lilith","daredevil","daredevil_lilith",0,"lake.bayano","tole","lab","postdoc"
"lilith","dcd","dcd_lilith",0,"lake.bayano","tole","lab","postdoc"
"lilith","dd","dd_lilith",0,"lake.bayano","tole","lab","postdoc"
"lilith","ddd","ddd_lilith",0,"lake.bayano","las.pavas","lab","postdoc"
"lilith","ddld","ddld_lilith",0,"lake.bayano","tole","lab","postdoc"
"lilith","desi","desi_lilith",0,"lake.bayano","zoo","lab","phd"
"lilith","dos","dos_lilith",0,"lake.bayano","las.pavas","lab","postdoc"
"lilith","dr","dr_lilith",0,"lake.bayano","tole","lab","postdoc"
"lilith","dr-strange","dr-strange_lilith",0,"lake.bayano","tole","lab","postdoc"
"lilith","ds","ds_lilith",0,"lake.bayano","tole","lab","postdoc"
"lilith","esther","esther_lilith",0,"lake.bayano","tole","lab","lab"
"lilith","eve","eve_lilith",0,"lake.bayano","las.pavas","lab","postdoc"
"lilith","falcon","falcon_lilith",0,"lake.bayano","tole","lab","postdoc"
"lilith","flapper","flapper_lilith",0,"lake.bayano","zoo","lab","phd"
"lilith","fran","fran_lilith",0,"lake.bayano","tole","lab","lab"
"lilith","fuschia","fuschia_lilith",0,"lake.bayano","zoo","lab","phd"
"lilith","gayle","gayle_lilith",0,"lake.bayano","tole","lab","lab"
"lilith","gelfing","gelfing_lilith",0,"lake.bayano","zoo","lab","phd"
"lilith","green-arrow","green-arrow_lilith",0,"lake.bayano","tole","lab","postdoc"
"lilith","gremlin","gremlin_lilith",0,"lake.bayano","zoo","lab","phd"
"lilith","helsing","helsing_lilith",0,"lake.bayano","zoo","lab","phd"
"lilith","hera","hera_lilith",0,"lake.bayano","tole","lab","lab"
"lilith","hilga","hilga_lilith",0,"lake.bayano","tole","lab","postdoc"
"lilith","houdini","houdini_lilith",0,"lake.bayano","zoo","lab","phd"
"lilith","hulk","hulk_lilith",0,"lake.bayano","tole","lab","postdoc"
"lilith","irma","irma_lilith",NA,"lake.bayano","lake.bayano","lab","lab"
"lilith","iron-man","iron-man_lilith",0,"lake.bayano","tole","lab","postdoc"
"lilith","ivy","ivy_lilith",0,"lake.bayano","las.pavas","lab","postdoc"
"lilith","jenna-bat","jenna-bat_lilith",0,"lake.bayano","gamboa","lab","postdoc"
"lilith","jupiter","jupiter_lilith",NA,"lake.bayano","lake.bayano","lab","lab"
"lilith","kelly","kelly_lilith",NA,"lake.bayano","lake.bayano","lab","lab"
"lilith","ldc","ldc_lilith",0,"lake.bayano","tole","lab","postdoc"
"lilith","lds","lds_lilith",0,"lake.bayano","tole","lab","postdoc"
"lilith","lily","lilith_lily",0,"lake.bayano","zoo","lab","phd"
"lilith","lilyson","lilith_lilyson",0,"lake.bayano","zoo","lab","phd"
"lilith","lsd","lilith_lsd",0,"lake.bayano","tole","lab","postdoc"
"lilith","lucy","lilith_lucy",0,"lake.bayano","zoo","lab","phd"
"lilith","lucyson","lilith_lucyson",0,"lake.bayano","zoo","lab","phd"
"lilith","mabel","lilith_mabel",0,"lake.bayano","tole","lab","lab"
"lilith","marce","lilith_marce",0,"lake.bayano","zoo","lab","phd"
"lilith","maribelo","lilith_maribelo",0,"lake.bayano","zoo","lab","phd"
"lilith","mina","lilith_mina",0,"lake.bayano","zoo","lab","phd"
"lilith","mya","lilith_mya",0,"lake.bayano","zoo","lab","phd"
"lilith","no-band","lilith_no-band",0,"lake.bayano","las.pavas","lab","postdoc"
"lilith","ola","lilith_ola",0,"lake.bayano","las.pavas","lab","postdoc"
"lilith","opal","lilith_opal",0,"lake.bayano","chorrera","lab","lab"
"lilith","piper","lilith_piper",0,"lake.bayano","chorrera","lab","lab"
"lilith","pixus","lilith_pixus",0,"lake.bayano","zoo","lab","phd"
"lilith","queen","lilith_queen",NA,"lake.bayano","lake.bayano","lab","lab"
"lilith","r","lilith_r",0,"lake.bayano","tole","lab","postdoc"
"lilith","rc","lilith_rc",0,"lake.bayano","tole","lab","postdoc"
"lilith","rina","lilith_rina",0,"lake.bayano","chorrera","lab","lab"
"lilith","s","lilith_s",0,"lake.bayano","tole","lab","postdoc"
"lilith","sam1","lilith_sam1",0,"lake.bayano","chilibre","lab","postdoc"
"lilith","sam2","lilith_sam2",0,"lake.bayano","chilibre","lab","postdoc"
"lilith","sam5","lilith_sam5",0,"lake.bayano","chilibre","lab","postdoc"
"lilith","sam6","lilith_sam6",0,"lake.bayano","chilibre","lab","postdoc"
"lilith","sam7","lilith_sam7",0,"lake.bayano","chilibre","lab","postdoc"
"lilith","sc","lilith_sc",0,"lake.bayano","tole","lab","postdoc"
"lilith","scc","lilith_scc",0,"lake.bayano","tole","lab","postdoc"
"lilith","scs","lilith_scs",0,"lake.bayano","tole","lab","lab"
"lilith","sd","lilith_sd",0,"lake.bayano","tole","lab","postdoc"
"lilith","shania","lilith_shania",NA,"lake.bayano","lake.bayano","lab","lab"
"lilith","sheldon","lilith_sheldon",0,"lake.bayano","zoo","lab","phd"
"lilith","six","lilith_six",0,"lake.bayano","las.pavas","lab","postdoc"
"lilith","snow","lilith_snow",0,"lake.bayano","zoo","lab","phd"
"lilith","son-of-ola","lilith_son-of-ola",0,"lake.bayano","las.pavas","lab","postdoc"
"lilith","sonofzaria","lilith_sonofzaria",0,"lake.bayano","zoo","lab","phd"
"lilith","speedster","lilith_speedster",0,"lake.bayano","zoo","lab","phd"
"lilith","spiderman","lilith_spiderman",0,"lake.bayano","tole","lab","postdoc"
"lilith","ss","lilith_ss",0,"lake.bayano","tole","lab","postdoc"
"lilith","sss","lilith_sss",0,"lake.bayano","tole","lab","postdoc"
"lilith","streblick","lilith_streblick",0,"lake.bayano","zoo","lab","phd"
"lilith","tes","lilith_tes",0,"lake.bayano","las.pavas","lab","postdoc"
"lilith","thecount","lilith_thecount",0,"lake.bayano","zoo","lab","phd"
"lilith","tiffany","lilith_tiffany",NA,"lake.bayano","lake.bayano","lab","lab"
"lilith","toast","lilith_toast",0,"lake.bayano","tole","lab","lab"
"lilith","una","lilith_una",0,"lake.bayano","las.pavas","lab","postdoc"
"lilith","vampirella","lilith_vampirella",0,"lake.bayano","zoo","lab","phd"
"lilith","vampison","lilith_vampison",0,"lake.bayano","zoo","lab","phd"
"lilith","veronica","lilith_veronica",0,"lake.bayano","zoo","lab","phd"
"lilith","vixen","lilith_vixen",0,"lake.bayano","chorrera","lab","lab"
"lilith","vlad","lilith_vlad",0,"lake.bayano","zoo","lab","phd"
"lilith","war-machine","lilith_war-machine",0,"lake.bayano","tole","lab","postdoc"
"lilith","whimsey","lilith_whimsey",0,"lake.bayano","zoo","lab","phd"
"lilith","winona","lilith_winona",0,"lake.bayano","chorrera","lab","lab"
"lilith","zaria","lilith_zaria",0,"lake.bayano","zoo","lab","phd"
"lilith","zarison","lilith_zarison",0,"lake.bayano","zoo","lab","phd"
"lilith","zelda","lilith_zelda",0,"lake.bayano","chorrera","lab","lab"
"lily","alicia","alicia_lily",0,"zoo","chorrera","phd","lab"
"lily","bat1","bat1_lily",0.0614,"zoo","zoo","phd","phd"
"lily","bat2","bat2_lily",0.0215,"zoo","zoo","phd","phd"
"lily","bat3","bat3_lily",0.0433,"zoo","zoo","phd","phd"
"lily","bat4","bat4_lily",0,"zoo","zoo","phd","phd"
"lily","bat5","bat5_lily",0.1603,"zoo","zoo","phd","phd"
"lily","bat6","bat6_lily",0,"zoo","zoo","phd","phd"
"lily","bat7","bat7_lily",0.3111,"zoo","zoo","phd","phd"
"lily","bella","bella_lily",0.5,"zoo","zoo","phd","phd"
"lily","betty","betty_lily",0,"zoo","tole","phd","lab"
"lily","black-panther","black-panther_lily",0,"zoo","tole","phd","postdoc"
"lily","c","c_lily",0,"zoo","tole","phd","postdoc"
"lily","captain-america","captain-america_lily",0,"zoo","tole","phd","postdoc"
"lily","cat","cat_lily",0,"zoo","las.pavas","phd","postdoc"
"lily","cc","cc_lily",0,"zoo","tole","phd","postdoc"
"lily","ccc","ccc_lily",0,"zoo","tole","phd","postdoc"
"lily","ccs","ccs_lily",0,"zoo","tole","phd","postdoc"
"lily","cd","cd_lily",0,"zoo","tole","phd","postdoc"
"lily","cerce","cerce_lily",0.5,"zoo","zoo","phd","phd"
"lily","cerceson","cerceson_lily",0.5,"zoo","zoo","phd","phd"
"lily","cindy","cindy_lily",0,"zoo","tole","phd","lab"
"lily","countess","countess_lily",0,"zoo","zoo","phd","phd"
"lily","cs","cs_lily",0,"zoo","tole","phd","postdoc"
"lily","csc","csc_lily",0,"zoo","tole","phd","postdoc"
"lily","d","d_lily",0,"zoo","tole","phd","lab"
"lily","daredevil","daredevil_lily",0,"zoo","tole","phd","postdoc"
"lily","dcd","dcd_lily",0,"zoo","tole","phd","postdoc"
"lily","dd","dd_lily",0,"zoo","tole","phd","postdoc"
"lily","ddd","ddd_lily",0,"zoo","las.pavas","phd","postdoc"
"lily","ddld","ddld_lily",0,"zoo","tole","phd","postdoc"
"lily","desi","desi_lily",0,"zoo","zoo","phd","phd"
"lily","dos","dos_lily",0,"zoo","las.pavas","phd","postdoc"
"lily","dr","dr_lily",0,"zoo","tole","phd","postdoc"
"lily","dr-strange","dr-strange_lily",0,"zoo","tole","phd","postdoc"
"lily","ds","ds_lily",0,"zoo","tole","phd","postdoc"
"lily","esther","esther_lily",0,"zoo","tole","phd","lab"
"lily","eve","eve_lily",0,"zoo","las.pavas","phd","postdoc"
"lily","falcon","falcon_lily",0,"zoo","tole","phd","postdoc"
"lily","flapper","flapper_lily",0.2164,"zoo","zoo","phd","phd"
"lily","fran","fran_lily",0,"zoo","tole","phd","lab"
"lily","fuschia","fuschia_lily",0.5,"zoo","zoo","phd","phd"
"lily","gayle","gayle_lily",0,"zoo","tole","phd","lab"
"lily","gelfing","gelfing_lily",0.5,"zoo","zoo","phd","phd"
"lily","green-arrow","green-arrow_lily",0,"zoo","tole","phd","postdoc"
"lily","gremlin","gremlin_lily",0.5,"zoo","zoo","phd","phd"
"lily","helsing","helsing_lily",0.4296,"zoo","zoo","phd","phd"
"lily","hera","hera_lily",0,"zoo","tole","phd","lab"
"lily","hilga","hilga_lily",0,"zoo","tole","phd","postdoc"
"lily","houdini","houdini_lily",0,"zoo","zoo","phd","phd"
"lily","hulk","hulk_lily",0,"zoo","tole","phd","postdoc"
"lily","irma","irma_lily",0,"zoo","lake.bayano","phd","lab"
"lily","iron-man","iron-man_lily",0,"zoo","tole","phd","postdoc"
"lily","ivy","ivy_lily",0,"zoo","las.pavas","phd","postdoc"
"lily","jenna-bat","jenna-bat_lily",0,"zoo","gamboa","phd","postdoc"
"lily","jupiter","jupiter_lily",0,"zoo","lake.bayano","phd","lab"
"lily","kelly","kelly_lily",0,"zoo","lake.bayano","phd","lab"
"lily","ldc","ldc_lily",0,"zoo","tole","phd","postdoc"
"lily","lds","lds_lily",0,"zoo","tole","phd","postdoc"
"lily","lilith","lilith_lily",0,"zoo","lake.bayano","phd","lab"
"lily","lilyson","lily_lilyson",0.5,"zoo","zoo","phd","phd"
"lily","lsd","lily_lsd",0,"zoo","tole","phd","postdoc"
"lily","lucy","lily_lucy",0.0663,"zoo","zoo","phd","phd"
"lily","lucyson","lily_lucyson",0,"zoo","zoo","phd","phd"
"lily","mabel","lily_mabel",0,"zoo","tole","phd","lab"
"lily","marce","lily_marce",0.3135,"zoo","zoo","phd","phd"
"lily","maribelo","lily_maribelo",0.0483,"zoo","zoo","phd","phd"
"lily","mina","lily_mina",0,"zoo","zoo","phd","phd"
"lily","mya","lily_mya",0.0174,"zoo","zoo","phd","phd"
"lily","no-band","lily_no-band",0,"zoo","las.pavas","phd","postdoc"
"lily","ola","lily_ola",0,"zoo","las.pavas","phd","postdoc"
