"","date","trial","donor","receiver","donation.sec","observation.sec"
"13567","2014.07.25",174,"whimsey","mina",0,3600
"13568","2014.07.25",174,"zaria","mina",0,3600
"13569","2014.07.25",174,"zarison","mina",0,3600
"13570","2014.07.25",175,"bat2","snow",0,3600
"13571","2014.07.25",175,"bat3","snow",0,3600
"13572","2014.07.25",175,"bat4","snow",0,3600
"13573","2014.07.25",175,"bella","snow",0,3600
"13574","2014.07.25",175,"cerce","snow",0,3600
"13575","2014.07.25",175,"cerceson","snow",0,3600
"13576","2014.07.25",175,"countess","snow",435,3600
"13577","2014.07.25",175,"flapper","snow",0,3600
"13578","2014.07.25",175,"fuschia","snow",0,3600
"13579","2014.07.25",175,"houdini","snow",0,3600
"13580","2014.07.25",175,"lily","snow",0,3600
"13581","2014.07.25",175,"lilyson","snow",0,3600
"13582","2014.07.25",175,"lucy","snow",0,3600
"13583","2014.07.25",175,"lucyson","snow",0,3600
"13584","2014.07.25",175,"marce","snow",0,3600
"13585","2014.07.25",175,"mya","snow",0,3600
"13586","2014.07.25",175,"pixus","snow",0,3600
"13587","2014.07.25",175,"sheldon","snow",0,3600
"13588","2014.07.25",175,"speedster","snow",0,3600
"13589","2014.07.25",175,"streblick","snow",0,3600
"13590","2014.07.25",175,"thecount","snow",656,3600
"13591","2014.07.25",175,"vampirella","snow",99,3600
"13592","2014.07.25",175,"veronica","snow",0,3600
"13593","2014.07.25",175,"whimsey","snow",0,3600
"13594","2014.07.25",175,"zaria","snow",0,3600
"13595","2014.07.25",175,"zarison","snow",0,3600
"13596","2014.07.25",175,"bat2","snow",0,3600
"13597","2014.07.25",175,"bat3","snow",0,3600
"13598","2014.07.25",175,"bat4","snow",0,3600
"13599","2014.07.25",175,"bella","snow",0,3600
"13600","2014.07.25",175,"cerce","snow",0,3600
"13601","2014.07.25",175,"cerceson","snow",0,3600
"13602","2014.07.25",175,"countess","snow",435,3600
"13603","2014.07.25",175,"flapper","snow",0,3600
"13604","2014.07.25",175,"fuschia","snow",0,3600
"13605","2014.07.25",175,"houdini","snow",0,3600
"13606","2014.07.25",175,"lily","snow",0,3600
"13607","2014.07.25",175,"lilyson","snow",0,3600
"13608","2014.07.25",175,"lucy","snow",0,3600
"13609","2014.07.25",175,"lucyson","snow",0,3600
"13610","2014.07.25",175,"marce","snow",0,3600
"13611","2014.07.25",175,"mya","snow",0,3600
"13612","2014.07.25",175,"pixus","snow",0,3600
"13613","2014.07.25",175,"sheldon","snow",0,3600
"13614","2014.07.25",175,"speedster","snow",0,3600
"13615","2014.07.25",175,"streblick","snow",0,3600
"13616","2014.07.25",175,"thecount","snow",656,3600
"13617","2014.07.25",175,"vampirella","snow",99,3600
"13618","2014.07.25",175,"veronica","snow",0,3600
"13619","2014.07.25",175,"whimsey","snow",0,3600
"13620","2014.07.25",175,"zaria","snow",0,3600
"13621","2014.07.25",175,"zarison","snow",0,3600
"13622","2014.07.25",175,"bat2","snow",0,3600
"13623","2014.07.25",175,"bat3","snow",0,3600
"13624","2014.07.25",175,"bat4","snow",0,3600
"13625","2014.07.25",175,"bella","snow",0,3600
"13626","2014.07.25",175,"cerce","snow",0,3600
"13627","2014.07.25",175,"cerceson","snow",0,3600
"13628","2014.07.25",175,"countess","snow",435,3600
"13629","2014.07.25",175,"flapper","snow",0,3600
"13630","2014.07.25",175,"fuschia","snow",0,3600
"13631","2014.07.25",175,"houdini","snow",0,3600
"13632","2014.07.25",175,"lily","snow",0,3600
"13633","2014.07.25",175,"lilyson","snow",0,3600
"13634","2014.07.25",175,"lucy","snow",0,3600
"13635","2014.07.25",175,"lucyson","snow",0,3600
"13636","2014.07.25",175,"marce","snow",0,3600
"13637","2014.07.25",175,"mya","snow",0,3600
"13638","2014.07.25",175,"pixus","snow",0,3600
"13639","2014.07.25",175,"sheldon","snow",0,3600
"13640","2014.07.25",175,"speedster","snow",0,3600
"13641","2014.07.25",175,"streblick","snow",0,3600
"13642","2014.07.25",175,"thecount","snow",656,3600
"13643","2014.07.25",175,"vampirella","snow",99,3600
"13644","2014.07.25",175,"veronica","snow",0,3600
"13645","2014.07.25",175,"whimsey","snow",0,3600
"13646","2014.07.25",175,"zaria","snow",0,3600
"13647","2014.07.25",175,"zarison","snow",0,3600
"13648","2014.07.26",176,"bat2","bella",0,3600
"13649","2014.07.26",176,"bat4","bella",0,3600
"13650","2014.07.26",176,"cerce","bella",0,3600
"13651","2014.07.26",176,"cerceson","bella",0,3600
"13652","2014.07.26",176,"countess","bella",0,3600
"13653","2014.07.26",176,"flapper","bella",0,3600
"13654","2014.07.26",176,"fuschia","bella",0,3600
"13655","2014.07.26",176,"houdini","bella",0,3600
"13656","2014.07.26",176,"lily","bella",199,3600
"13657","2014.07.26",176,"lilyson","bella",0,3600
"13658","2014.07.26",176,"lucy","bella",0,3600
"13659","2014.07.26",176,"lucyson","bella",0,3600
"13660","2014.07.26",176,"marce","bella",0,3600
"13661","2014.07.26",176,"mina","bella",0,3600
"13662","2014.07.26",176,"mya","bella",0,3600
"13663","2014.07.26",176,"pixus","bella",0,3600
"13664","2014.07.26",176,"sheldon","bella",0,3600
"13665","2014.07.26",176,"snow","bella",0,3600
"13666","2014.07.26",176,"speedster","bella",0,3600
"13667","2014.07.26",176,"streblick","bella",0,3600
"13668","2014.07.26",176,"thecount","bella",0,3600
"13669","2014.07.26",176,"vampirella","bella",0,3600
"13670","2014.07.26",176,"veronica","bella",0,3600
"13671","2014.07.26",176,"whimsey","bella",0,3600
"13672","2014.07.26",176,"zaria","bella",0,3600
"13673","2014.07.26",176,"zarison","bella",0,3600
"13674","2014.07.26",177,"bat2","bat3",0,3600
"13675","2014.07.26",177,"bat4","bat3",0,3600
"13676","2014.07.26",177,"cerce","bat3",0,3600
"13677","2014.07.26",177,"cerceson","bat3",0,3600
"13678","2014.07.26",177,"countess","bat3",0,3600
"13679","2014.07.26",177,"flapper","bat3",0,3600
"13680","2014.07.26",177,"fuschia","bat3",0,3600
"13681","2014.07.26",177,"houdini","bat3",0,3600
"13682","2014.07.26",177,"lily","bat3",0,3600
"13683","2014.07.26",177,"lilyson","bat3",0,3600
"13684","2014.07.26",177,"lucy","bat3",0,3600
"13685","2014.07.26",177,"lucyson","bat3",0,3600
"13686","2014.07.26",177,"marce","bat3",0,3600
"13687","2014.07.26",177,"mina","bat3",0,3600
"13688","2014.07.26",177,"mya","bat3",0,3600
"13689","2014.07.26",177,"pixus","bat3",0,3600
"13690","2014.07.26",177,"sheldon","bat3",0,3600
"13691","2014.07.26",177,"snow","bat3",0,3600
"13692","2014.07.26",177,"speedster","bat3",0,3600
"13693","2014.07.26",177,"streblick","bat3",0,3600
"13694","2014.07.26",177,"thecount","bat3",0,3600
"13695","2014.07.26",177,"vampirella","bat3",0,3600
"13696","2014.07.26",177,"veronica","bat3",0,3600
"13697","2014.07.26",177,"whimsey","bat3",0,3600
"13698","2014.07.26",177,"zaria","bat3",0,3600
"13699","2014.07.26",177,"zarison","bat3",0,3600
"13700","2014.07.27",178,"bat2","cerce",0,3600
"13701","2014.07.27",178,"bat3","cerce",0,3600
"13702","2014.07.27",178,"bat4","cerce",0,3600
"13703","2014.07.27",178,"bella","cerce",11,3600
"13704","2014.07.27",178,"cerceson","cerce",0,3600
"13705","2014.07.27",178,"countess","cerce",0,3600
"13706","2014.07.27",178,"flapper","cerce",0,3600
"13707","2014.07.27",178,"fuschia","cerce",0,3600
"13708","2014.07.27",178,"houdini","cerce",0,3600
"13709","2014.07.27",178,"lily","cerce",0,3600
"13710","2014.07.27",178,"lilyson","cerce",0,3600
"13711","2014.07.27",178,"lucy","cerce",0,3600
"13712","2014.07.27",178,"lucyson","cerce",0,3600
"13713","2014.07.27",178,"marce","cerce",0,3600
"13714","2014.07.27",178,"mina","cerce",0,3600
"13715","2014.07.27",178,"pixus","cerce",0,3600
"13716","2014.07.27",178,"sheldon","cerce",0,3600
"13717","2014.07.27",178,"snow","cerce",0,3600
"13718","2014.07.27",178,"speedster","cerce",0,3600
"13719","2014.07.27",178,"streblick","cerce",0,3600
"13720","2014.07.27",178,"thecount","cerce",0,3600
"13721","2014.07.27",178,"vampirella","cerce",510,3600
"13722","2014.07.27",178,"veronica","cerce",0,3600
"13723","2014.07.27",178,"whimsey","cerce",0,3600
"13724","2014.07.27",178,"zaria","cerce",0,3600
"13725","2014.07.27",178,"zarison","cerce",0,3600
"13726","2014.07.27",178,"bat2","cerce",0,3600
"13727","2014.07.27",178,"bat3","cerce",0,3600
"13728","2014.07.27",178,"bat4","cerce",0,3600
"13729","2014.07.27",178,"bella","cerce",11,3600
"13730","2014.07.27",178,"cerceson","cerce",0,3600
"13731","2014.07.27",178,"countess","cerce",0,3600
"13732","2014.07.27",178,"flapper","cerce",0,3600
"13733","2014.07.27",178,"fuschia","cerce",0,3600
"13734","2014.07.27",178,"houdini","cerce",0,3600
"13735","2014.07.27",178,"lily","cerce",0,3600
"13736","2014.07.27",178,"lilyson","cerce",0,3600
"13737","2014.07.27",178,"lucy","cerce",0,3600
"13738","2014.07.27",178,"lucyson","cerce",0,3600
"13739","2014.07.27",178,"marce","cerce",0,3600
"13740","2014.07.27",178,"mina","cerce",0,3600
"13741","2014.07.27",178,"pixus","cerce",0,3600
"13742","2014.07.27",178,"sheldon","cerce",0,3600
"13743","2014.07.27",178,"snow","cerce",0,3600
"13744","2014.07.27",178,"speedster","cerce",0,3600
"13745","2014.07.27",178,"streblick","cerce",0,3600
"13746","2014.07.27",178,"thecount","cerce",0,3600
"13747","2014.07.27",178,"vampirella","cerce",510,3600
"13748","2014.07.27",178,"veronica","cerce",0,3600
"13749","2014.07.27",178,"whimsey","cerce",0,3600
"13750","2014.07.27",178,"zaria","cerce",0,3600
"13751","2014.07.27",178,"zarison","cerce",0,3600
"13752","2014.07.27",179,"bat2","mya",0,3600
"13753","2014.07.27",179,"bat3","mya",0,3600
"13754","2014.07.27",179,"bat4","mya",0,3600
"13755","2014.07.27",179,"bella","mya",0,3600
"13756","2014.07.27",179,"cerceson","mya",0,3600
"13757","2014.07.27",179,"countess","mya",0,3600
"13758","2014.07.27",179,"flapper","mya",0,3600
"13759","2014.07.27",179,"fuschia","mya",0,3600
"13760","2014.07.27",179,"houdini","mya",0,3600
"13761","2014.07.27",179,"lily","mya",0,3600
"13762","2014.07.27",179,"lilyson","mya",0,3600
"13763","2014.07.27",179,"lucy","mya",20,3600
"13764","2014.07.27",179,"lucyson","mya",0,3600
"13765","2014.07.27",179,"marce","mya",0,3600
"13766","2014.07.27",179,"mina","mya",105,3600
"13767","2014.07.27",179,"pixus","mya",0,3600
"13768","2014.07.27",179,"sheldon","mya",0,3600
"13769","2014.07.27",179,"snow","mya",0,3600
"13770","2014.07.27",179,"speedster","mya",0,3600
"13771","2014.07.27",179,"streblick","mya",107,3600
"13772","2014.07.27",179,"thecount","mya",0,3600
"13773","2014.07.27",179,"vampirella","mya",0,3600
"13774","2014.07.27",179,"veronica","mya",0,3600
"13775","2014.07.27",179,"whimsey","mya",0,3600
"13776","2014.07.27",179,"zaria","mya",0,3600
"13777","2014.07.27",179,"zarison","mya",0,3600
"13778","2014.07.27",179,"bat2","mya",0,3600
"13779","2014.07.27",179,"bat3","mya",0,3600
"13780","2014.07.27",179,"bat4","mya",0,3600
"13781","2014.07.27",179,"bella","mya",0,3600
"13782","2014.07.27",179,"cerceson","mya",0,3600
"13783","2014.07.27",179,"countess","mya",0,3600
"13784","2014.07.27",179,"flapper","mya",0,3600
"13785","2014.07.27",179,"fuschia","mya",0,3600
"13786","2014.07.27",179,"houdini","mya",0,3600
"13787","2014.07.27",179,"lily","mya",0,3600
"13788","2014.07.27",179,"lilyson","mya",0,3600
"13789","2014.07.27",179,"lucy","mya",20,3600
"13790","2014.07.27",179,"lucyson","mya",0,3600
"13791","2014.07.27",179,"marce","mya",0,3600
"13792","2014.07.27",179,"mina","mya",105,3600
"13793","2014.07.27",179,"pixus","mya",0,3600
"13794","2014.07.27",179,"sheldon","mya",0,3600
"13795","2014.07.27",179,"snow","mya",0,3600
"13796","2014.07.27",179,"speedster","mya",0,3600
"13797","2014.07.27",179,"streblick","mya",107,3600
"13798","2014.07.27",179,"thecount","mya",0,3600
"13799","2014.07.27",179,"vampirella","mya",0,3600
"13800","2014.07.27",179,"veronica","mya",0,3600
"13801","2014.07.27",179,"whimsey","mya",0,3600
"13802","2014.07.27",179,"zaria","mya",0,3600
"13803","2014.07.27",179,"zarison","mya",0,3600
"13804","2014.07.27",179,"bat2","mya",0,3600
"13805","2014.07.27",179,"bat3","mya",0,3600
"13806","2014.07.27",179,"bat4","mya",0,3600
"13807","2014.07.27",179,"bella","mya",0,3600
"13808","2014.07.27",179,"cerceson","mya",0,3600
"13809","2014.07.27",179,"countess","mya",0,3600
"13810","2014.07.27",179,"flapper","mya",0,3600
"13811","2014.07.27",179,"fuschia","mya",0,3600
"13812","2014.07.27",179,"houdini","mya",0,3600
"13813","2014.07.27",179,"lily","mya",0,3600
"13814","2014.07.27",179,"lilyson","mya",0,3600
"13815","2014.07.27",179,"lucy","mya",20,3600
"13816","2014.07.27",179,"lucyson","mya",0,3600
"13817","2014.07.27",179,"marce","mya",0,3600
"13818","2014.07.27",179,"mina","mya",105,3600
"13819","2014.07.27",179,"pixus","mya",0,3600
"13820","2014.07.27",179,"sheldon","mya",0,3600
"13821","2014.07.27",179,"snow","mya",0,3600
"13822","2014.07.27",179,"speedster","mya",0,3600
"13823","2014.07.27",179,"streblick","mya",107,3600
"13824","2014.07.27",179,"thecount","mya",0,3600
"13825","2014.07.27",179,"vampirella","mya",0,3600
"13826","2014.07.27",179,"veronica","mya",0,3600
"13827","2014.07.27",179,"whimsey","mya",0,3600
"13828","2014.07.27",179,"zaria","mya",0,3600
"13829","2014.07.27",179,"zarison","mya",0,3600
"13830","2014.07.28",180,"bat2","countess",0,3600
"13831","2014.07.28",180,"bat3","countess",0,3600
"13832","2014.07.28",180,"bat4","countess",0,3600
"13833","2014.07.28",180,"bella","countess",0,3600
"13834","2014.07.28",180,"cerce","countess",0,3600
"13835","2014.07.28",180,"cerceson","countess",0,3600
"13836","2014.07.28",180,"flapper","countess",0,3600
"13837","2014.07.28",180,"fuschia","countess",0,3600
"13838","2014.07.28",180,"houdini","countess",0,3600
"13839","2014.07.28",180,"lily","countess",0,3600
"13840","2014.07.28",180,"lilyson","countess",0,3600
"13841","2014.07.28",180,"lucy","countess",0,3600
"13842","2014.07.28",180,"lucyson","countess",0,3600
"13843","2014.07.28",180,"mina","countess",42,3600
"13844","2014.07.28",180,"mya","countess",0,3600
"13845","2014.07.28",180,"pixus","countess",0,3600
"13846","2014.07.28",180,"sheldon","countess",0,3600
"13847","2014.07.28",180,"snow","countess",455,3600
"13848","2014.07.28",180,"speedster","countess",0,3600
"13849","2014.07.28",180,"streblick","countess",0,3600
"13850","2014.07.28",180,"thecount","countess",0,3600
"13851","2014.07.28",180,"vampirella","countess",0,3600
"13852","2014.07.28",180,"veronica","countess",0,3600
"13853","2014.07.28",180,"whimsey","countess",0,3600
"13854","2014.07.28",180,"zaria","countess",0,3600
"13855","2014.07.28",180,"zarison","countess",0,3600
"13856","2014.07.28",180,"bat2","countess",0,3600
"13857","2014.07.28",180,"bat3","countess",0,3600
"13858","2014.07.28",180,"bat4","countess",0,3600
"13859","2014.07.28",180,"bella","countess",0,3600
"13860","2014.07.28",180,"cerce","countess",0,3600
"13861","2014.07.28",180,"cerceson","countess",0,3600
"13862","2014.07.28",180,"flapper","countess",0,3600
"13863","2014.07.28",180,"fuschia","countess",0,3600
"13864","2014.07.28",180,"houdini","countess",0,3600
"13865","2014.07.28",180,"lily","countess",0,3600
"13866","2014.07.28",180,"lilyson","countess",0,3600
"13867","2014.07.28",180,"lucy","countess",0,3600
"13868","2014.07.28",180,"lucyson","countess",0,3600
"13869","2014.07.28",180,"mina","countess",42,3600
"13870","2014.07.28",180,"mya","countess",0,3600
"13871","2014.07.28",180,"pixus","countess",0,3600
"13872","2014.07.28",180,"sheldon","countess",0,3600
"13873","2014.07.28",180,"snow","countess",455,3600
"13874","2014.07.28",180,"speedster","countess",0,3600
"13875","2014.07.28",180,"streblick","countess",0,3600
"13876","2014.07.28",180,"thecount","countess",0,3600
"13877","2014.07.28",180,"vampirella","countess",0,3600
"13878","2014.07.28",180,"veronica","countess",0,3600
"13879","2014.07.28",180,"whimsey","countess",0,3600
"13880","2014.07.28",180,"zaria","countess",0,3600
"13881","2014.07.28",180,"zarison","countess",0,3600
"13882","2014.07.28",181,"bat2","marce",0,3600
"13883","2014.07.28",181,"bat3","marce",0,3600
"13884","2014.07.28",181,"bat4","marce",0,3600
"13885","2014.07.28",181,"bella","marce",0,3600
"13886","2014.07.28",181,"cerce","marce",0,3600
"13887","2014.07.28",181,"cerceson","marce",0,3600
"13888","2014.07.28",181,"flapper","marce",0,3600
"13889","2014.07.28",181,"fuschia","marce",0,3600
"13890","2014.07.28",181,"houdini","marce",0,3600
"13891","2014.07.28",181,"lily","marce",0,3600
"13892","2014.07.28",181,"lilyson","marce",0,3600
"13893","2014.07.28",181,"lucy","marce",0,3600
"13894","2014.07.28",181,"lucyson","marce",0,3600
"13895","2014.07.28",181,"mina","marce",0,3600
"13896","2014.07.28",181,"mya","marce",0,3600
"13897","2014.07.28",181,"pixus","marce",0,3600
"13898","2014.07.28",181,"sheldon","marce",0,3600
"13899","2014.07.28",181,"snow","marce",0,3600
"13900","2014.07.28",181,"speedster","marce",0,3600
"13901","2014.07.28",181,"streblick","marce",0,3600
"13902","2014.07.28",181,"thecount","marce",0,3600
"13903","2014.07.28",181,"vampirella","marce",0,3600
"13904","2014.07.28",181,"veronica","marce",0,3600
"13905","2014.07.28",181,"whimsey","marce",0,3600
"13906","2014.07.28",181,"zaria","marce",0,3600
"13907","2014.07.28",181,"zarison","marce",0,3600
"13908","2014.07.29",182,"bat2","vampirella",0,3600
"13909","2014.07.29",182,"bat3","vampirella",93,3600
"13910","2014.07.29",182,"bat4","vampirella",0,3600
"13911","2014.07.29",182,"bella","vampirella",11,3600
"13912","2014.07.29",182,"cerce","vampirella",0,3600
"13913","2014.07.29",182,"cerceson","vampirella",0,3600
"13914","2014.07.29",182,"countess","vampirella",0,3600
"13915","2014.07.29",182,"flapper","vampirella",0,3600
"13916","2014.07.29",182,"fuschia","vampirella",0,3600
"13917","2014.07.29",182,"houdini","vampirella",0,3600
"13918","2014.07.29",182,"lily","vampirella",0,3600
"13919","2014.07.29",182,"lilyson","vampirella",0,3600
"13920","2014.07.29",182,"lucyson","vampirella",0,3600
"13921","2014.07.29",182,"marce","vampirella",0,3600
"13922","2014.07.29",182,"mina","vampirella",116,3600
"13923","2014.07.29",182,"mya","vampirella",0,3600
"13924","2014.07.29",182,"pixus","vampirella",0,3600
"13925","2014.07.29",182,"sheldon","vampirella",0,3600
"13926","2014.07.29",182,"snow","vampirella",67,3600
"13927","2014.07.29",182,"speedster","vampirella",0,3600
"13928","2014.07.29",182,"streblick","vampirella",0,3600
"13929","2014.07.29",182,"thecount","vampirella",99,3600
